"Provider Name","Service Name","Preview"
"Microsoft.DataShare/accounts/sharesubscriptions/datasetmappings","Azure Data Share","False"
"Microsoft.DataShare/accounts/sharesubscriptions/triggers","Azure Data Share","False"
"Microsoft.DataShare/accounts/sharesubscriptions/consumerSourceDataSets","Azure Data Share","False"
"Microsoft.DataShare/listinvitations","Azure Data Share","True"
"Microsoft.DataShare/locations","Azure Data Share","False"
"Microsoft.DataShare/locations/operationResults","Azure Data Share","False"
"Microsoft.DataShare/locations/registerEmail","Azure Data Share","False"
"Microsoft.DataShare/locations/activateEmail","Azure Data Share","False"
"Microsoft.DataShare/locations/rejectInvitation","Azure Data Share","False"
"Microsoft.DataShare/locations/consumerInvitations","Azure Data Share","False"
"Microsoft.DataShare/operations","Azure Data Share","False"
"Microsoft.DBforMariaDB/*","Azure Database for MariaDB"
"Microsoft.DBforMariaDB/operations","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/recoverableServers","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/virtualNetworkRules","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/checkNameAvailability","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/operationResults","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/azureAsyncOperation","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/performanceTiers","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/securityAlertPoliciesAzureAsyncOperation","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/privateEndpointConnectionProxyOperationResults","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/privateEndpointConnectionProxyAzureAsyncOperation","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/privateEndpointConnectionOperationResults","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/privateEndpointConnectionAzureAsyncOperation","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/securityAlertPoliciesOperationResults","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/recommendedActionSessionsAzureAsyncOperation","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/recommendedActionSessionsOperationResults","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/topQueryStatistics","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/queryTexts","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/waitStatistics","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/resetQueryPerformanceInsightData","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/advisors","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/privateLinkResources","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/privateEndpointConnections","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/privateEndpointConnectionProxies","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/serverKeyAzureAsyncOperation","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/locations/serverKeyOperationResults","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/start","Azure Database for MariaDB","False"
"Microsoft.DBforMariaDB/servers/stop","Azure Database for MariaDB","False"
"Microsoft.DBforPostgreSQL/*","Azure Database for PostgreSQL"
"Microsoft.DBforPostgreSQL/operations","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/serversv2","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/serverGroupsv2","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/serverGroups","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/flexibleServers","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/capabilities","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/checkNameAvailability","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/recoverableServers","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/virtualNetworkRules","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/checkNameAvailability","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/getPrivateDnsZoneSuffix","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/locations","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/operationResults","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/locations/azureAsyncOperation","Azure Database for PostgreSQL","True"
"Microsoft.DBforPostgreSQL/locations/administratorOperationResults","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/administratorAzureAsyncOperation","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/checkVirtualNetworkSubnetUsage","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/privateEndpointConnectionProxyOperationResults","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/privateEndpointConnectionProxyAzureAsyncOperation","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/privateEndpointConnectionOperationResults","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/privateEndpointConnectionAzureAsyncOperation","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/performanceTiers","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/securityAlertPoliciesAzureAsyncOperation","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/securityAlertPoliciesOperationResults","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/recommendedActionSessionsAzureAsyncOperation","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/recommendedActionSessionsOperationResults","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/topQueryStatistics","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/queryTexts","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/waitStatistics","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/resetQueryPerformanceInsightData","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/advisors","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/privateLinkResources","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/privateEndpointConnections","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/privateEndpointConnectionProxies","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/servers/keys","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/serverKeyAzureAsyncOperation","Azure Database for PostgreSQL","False"
"Microsoft.DBforPostgreSQL/locations/serverKeyOperationResults","Azure Database for PostgreSQL","False"
"Microsoft.DelegatedNetwork/*",""
"Microsoft.DelegatedNetwork/operations","","False"
"Microsoft.DeploymentManager/*","Azure Deployment Manager"
"Microsoft.DeploymentManager/artifactSources","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/serviceTopologies","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/serviceTopologies/services","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/serviceTopologies/services/serviceUnits","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/steps","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/rollouts","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/operationResults","Azure Deployment Manager","True"
"Microsoft.DeploymentManager/operations","Azure Deployment Manager","True"
"Microsoft.DesktopVirtualization/*","Windows Virtual Desktop"
"Microsoft.DesktopVirtualization/workspaces","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/applicationgroups","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/applicationgroups/applications","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/applicationgroups/desktops","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/applicationgroups/startmenuitems","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/hostpools","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/hostpools/msixpackages","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/hostpools/sessionhosts","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/hostpools/sessionhosts/usersessions","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/hostpools/usersessions","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/scalingplans","Windows Virtual Desktop","False"
"Microsoft.DesktopVirtualization/operations","Windows Virtual Desktop","False"
"Microsoft.DevAI/*",""
"Microsoft.DevAI/locations","","False"
"Microsoft.DevAI/Locations/operationstatuses","","False"
"Microsoft.DevAI/instances","","True"
"Microsoft.DevAI/instances/experiments","","True"
"Microsoft.DevAI/instances/sandboxes","","True"
"Microsoft.DevAI/instances/sandboxes/experiments","","True"
"Microsoft.DevAI/Operations","","True"
"Microsoft.Devices/*","Azure IoT Hub"
"Microsoft.Devices/checkNameAvailability","Azure IoT Hub","False"
"Microsoft.Devices/checkProvisioningServiceNameAvailability","Azure IoT Hub","False"
"Microsoft.Devices/usages","Azure IoT Hub","False"
"Microsoft.Devices/operations","Azure IoT Hub","False"
"Microsoft.Devices/operationResults","Azure IoT Hub","False"
"Microsoft.Devices/locations","Azure IoT Hub","False"
"Microsoft.Devices/locations/operationResults","Azure IoT Hub","False"
"Microsoft.Devices/IotHubs","Azure IoT Hub","False"
"Microsoft.Devices/IotHubs/eventGridFilters","Azure IoT Hub","False"
"Microsoft.Devices/IotHubs/failover","Azure IoT Hub","False"
"Microsoft.Devices/ProvisioningServices","Azure IoT Hub","False"
"Microsoft.Devices/IotHubs/securitySettings","Azure IoT Hub","False"
"Microsoft.DeviceUpdate/*",""
"Microsoft.DeviceUpdate/locations","","True"
"Microsoft.DeviceUpdate/locations/operationStatuses","","True"
"Microsoft.DeviceUpdate/operations","","True"
"Microsoft.DeviceUpdate/accounts","","True"
"Microsoft.DeviceUpdate/accounts/instances","","True"
"Microsoft.DeviceUpdate/checkNameAvailability","","True"
"Microsoft.DeviceUpdate/registeredSubscriptions","","True"
"Microsoft.DeviceUpdate/accounts/privateLinkResources","","True"
"Microsoft.DeviceUpdate/accounts/privateEndpointConnections","","True"
"Microsoft.DeviceUpdate/accounts/privateEndpointConnectionProxies","","True"
"Microsoft.DevOps/*","Azure DevOps"
"Microsoft.DevOps/pipelines","Azure DevOps","True"
"Microsoft.Diagnostics/*",""
"Microsoft.Diagnostics/Operations","","True"
"Microsoft.Diagnostics/Locations","","True"
"Microsoft.Diagnostics/Locations/OperationStatuses","","True"
"Microsoft.DigitalTwins/*","Azure Digital Twins"
"Microsoft.DigitalTwins/locations","Azure Digital Twins","False"
"Microsoft.DigitalTwins/locations/checkNameAvailability","Azure Digital Twins","False"
"Microsoft.DigitalTwins/digitalTwinsInstances","Azure Digital Twins","False"
"Microsoft.DigitalTwins/digitalTwinsInstances/operationResults","Azure Digital Twins","False"
"Microsoft.DigitalTwins/locations/operationResults","Azure Digital Twins","False"
"Microsoft.DigitalTwins/digitalTwinsInstances/endpoints","Azure Digital Twins","False"
"Microsoft.DigitalTwins/operations","Azure Digital Twins","False"
"Microsoft.EdgeOrder/*",""
"Microsoft.EdgeOrder/addresses","","False"
"Microsoft.EdgeOrder/orderItems","","False"
"Microsoft.EdgeOrder/orders","","False"
"Microsoft.EdgeOrder/locations","","False"
"Microsoft.EdgeOrder/locations/orders","","False"
"Microsoft.EdgeOrder/listProductFamilies","","False"
"Microsoft.EdgeOrder/listConfigurations","","False"
"Microsoft.EdgeOrder/productFamiliesMetadata","","False"
"Microsoft.EdgeOrder/operations","","False"
"Microsoft.EdgeOrder/locations/operationresults","","False"
"Microsoft.Elastic/*",""
"Microsoft.Elastic/operations","","False"
"Microsoft.Elastic/locations","","False"
"Microsoft.Elastic/locations/operationStatuses","","False"
"Microsoft.Elastic/monitors","","False"
"Microsoft.Elastic/monitors/tagRules","","False"
"Microsoft.Elastic/checkNameAvailability","","False"
"Microsoft.EnterpriseKnowledgeGraph/*","Enterprise Knowledge Graph"
"Microsoft.EnterpriseKnowledgeGraph/services","Enterprise Knowledge Graph","False"
"Microsoft.EnterpriseKnowledgeGraph/operations","Enterprise Knowledge Graph","False"
"Microsoft.EnterpriseKnowledgeGraph/locations","Enterprise Knowledge Graph","False"
"Microsoft.EnterpriseKnowledgeGraph/locations/operationResults","Enterprise Knowledge Graph","False"
"Microsoft.EventGrid/*","Event Grid"
"Microsoft.EventGrid/locations","Event Grid","False"
"Microsoft.EventGrid/locations/eventSubscriptions","Event Grid","False"
"Microsoft.EventGrid/eventSubscriptions","Event Grid","False"
